Time,CPU Usage (%),CPU1 Temp (°C),CPU2 Temp (°C),Power Draw,Voltage,Current
2026/02/12 04:42:39 PM,68.8,56,59,124.4,231.3,09.19
2026/02/12 04:43:09 PM,10.6,58,55,121.9,231.4,09.07
2026/02/12 04:43:40 PM,7.5,58,54,121.7,231.4,09.07
2026/02/12 04:44:10 PM,16.9,57,55,121.4,231.5,00.55
2026/02/12 04:44:40 PM,12.1,55,57,122.5,231.8,09.19
2026/02/12 04:45:10 PM,36.4,56,60,123.8,231.9,09.09
2026/02/12 04:45:41 PM,21.5,59,55,121.3,231,09.07
2026/02/12 04:46:11 PM,28.8,57,57,123.2,231.3,09.14
2026/02/12 04:46:41 PM,33.8,56,56,121.6,231,09.06
2026/02/12 04:47:12 PM,15.2,55,55,125.1,231.7,09.06
2026/02/12 04:47:42 PM,16.9,54,57,121.2,231.5,09.02
2026/02/12 04:48:12 PM,20.9,58,54,121.6,231.7,09.06
2026/02/12 04:48:43 PM,25.8,57,56,121.2,231.5,00.54
2026/02/12 04:49:13 PM,28.1,55,59,124,231.8,09.16
2026/02/12 04:49:43 PM,57.8,56,57,133.9,231.1,0.6
2026/02/12 04:50:13 PM,14.1,57,56,119.9,231.5,08.59
2026/02/12 04:50:44 PM,14.9,55,56,123.4,230.7,09.16
2026/02/12 04:51:14 PM,14.9,57,55,124.3,231,09.06
2026/02/12 04:51:44 PM,27.3,55,56,130.1,230.7,09.31
2026/02/12 04:52:14 PM,85.1,57,55,129.7,231.5,09.26
2026/02/12 04:52:45 PM,38.8,55,55,120.8,231.1,09.06
2026/02/12 04:53:15 PM,7.6,57,54,121.7,231.3,09.08
2026/02/12 04:53:45 PM,34.8,53,56,120.8,231,09.03
2026/02/12 04:54:15 PM,36.4,53,57,120.7,231.5,09.03
2026/02/12 04:54:46 PM,21.2,54,56,120.8,231.1,09.15
2026/02/12 04:55:19 PM,31.8,57,54,122.6,230.9,09.13
2026/02/12 04:55:49 PM,22.4,54,57,121.4,231.1,09.09
2026/02/12 04:56:22 PM,15.2,57,56,124.3,230.7,09.01
2026/02/12 04:56:52 PM,31.8,55,56,120.8,231.4,09.01
2026/02/12 04:57:23 PM,40.6,55,56,122.2,231.5,09.09
2026/02/12 04:57:53 PM,16.9,57,56,121.2,231.4,09.05
2026/02/12 04:58:23 PM,23.9,55,54,119.8,231.5,08.59
2026/02/12 04:58:54 PM,16.9,57,57,121.8,231.8,09.06
2026/02/12 04:59:24 PM,25,58,56,120.6,231.3,09.09
2026/02/12 04:59:54 PM,15.6,55,57,124.5,231.5,00.55
2026/02/12 05:00:24 PM,27.7,54,56,126.6,231.8,09.07
2026/02/12 05:00:55 PM,23.1,54,58,134,231.7,09.33
2026/02/12 05:01:25 PM,56.1,58,56,127.2,231.4,00.57
2026/02/12 05:01:55 PM,21.2,56,57,121.2,231.6,09.05
2026/02/12 05:02:26 PM,15.2,54,58,122.4,231.6,00.55
2026/02/12 05:02:56 PM,15.2,58,57,124.3,231.6,09.11
2026/02/12 05:03:26 PM,13.6,55,58,125.5,231.5,09.06
2026/02/12 05:03:56 PM,17.2,57,57,123.7,231.6,09.09
2026/02/12 05:04:27 PM,42.4,54,59,120.8,231.7,09.01
2026/02/12 05:04:57 PM,21.5,54,59,124.6,231.3,00.56
2026/02/12 05:05:27 PM,27.7,57,57,124.2,231.3,09.18
2026/02/12 05:05:58 PM,16.9,57,56,123.6,231.5,09.16
2026/02/12 05:06:28 PM,56.2,57,56,122,231.5,09.18
2026/02/12 05:06:58 PM,54.7,57,56,132.4,231.1,09.36
2026/02/12 05:07:29 PM,53.7,54,58,124.3,230.9,09.19
2026/02/12 05:08:02 PM,17.5,58,55,126.6,230.9,00.57
2026/02/12 05:08:32 PM,19.7,55,55,121.7,231.4,09.13
2026/02/12 05:09:02 PM,10.6,54,56,123.6,231,09.08
2026/02/12 05:09:32 PM,21.5,54,56,125.3,231.1,00.55
2026/02/12 05:10:03 PM,23.1,54,57,122.1,230.6,09.06
2026/02/12 05:10:33 PM,26.2,54,58,121.2,231.7,09.04
2026/02/12 05:11:03 PM,38.8,57,55,121.3,231.1,09.06
2026/02/12 05:11:34 PM,14.9,55,56,123.3,231.4,09.14
2026/02/12 05:12:04 PM,18.5,57,56,127.3,231.2,09.28
2026/02/12 05:12:34 PM,27.7,54,57,126.7,231,09.29
2026/02/12 05:13:04 PM,15.2,59,58,127.2,231.4,09.33
2026/02/12 05:13:35 PM,78.5,56,57,129.4,231.9,09.39
2026/02/12 05:14:07 PM,23.9,58,55,123.4,232.1,09.14
2026/02/12 05:14:37 PM,21.2,55,59,123.9,231.9,09.16
2026/02/12 05:15:08 PM,26.5,55,57,123.9,231.5,09.08
2026/02/12 05:15:38 PM,12.3,59,55,122,231.4,08.56
2026/02/12 05:16:08 PM,10.6,56,58,121.1,231.7,00.55
2026/02/12 05:16:39 PM,7.7,55,57,122.1,232,09.11
2026/02/12 05:17:09 PM,19.7,58,57,121.3,231.9,09.04
2026/02/12 05:17:39 PM,30.3,55,57,121.2,232,09.04
2026/02/12 05:18:10 PM,23.1,54,56,121.7,231.6,09.07
2026/02/12 05:18:40 PM,12.5,58,57,122,232,08.58
2026/02/12 05:19:10 PM,12.3,54,56,120.6,231.8,09.02
2026/02/12 05:19:41 PM,24.2,54,55,121.1,231.5,09.04
2026/02/12 05:20:11 PM,24.2,56,58,121.9,231.6,09.08
2026/02/12 05:20:41 PM,20,58,56,120.1,231.6,00.54
2026/02/12 05:21:12 PM,21.9,55,57,120.6,231.7,09.08
2026/02/12 05:21:42 PM,20,59,56,126.2,231.7,00.57
2026/02/12 05:22:12 PM,48.4,57,57,130,231.6,09.46
2026/02/12 05:22:43 PM,28.4,56,56,122.1,231.4,09.09
2026/02/12 05:23:13 PM,13.8,55,58,120.9,231,09.04
2026/02/12 05:23:43 PM,27.9,57,58,121.2,231.5,09.05
2026/02/12 05:24:14 PM,42.2,57,59,127.9,231.3,09.33
2026/02/12 05:24:44 PM,47.7,60,57,126.9,230.7,09.13
2026/02/12 05:25:14 PM,12.3,58,58,120.5,230.8,09.09
2026/02/12 05:25:45 PM,13.4,59,55,121.5,230.9,09.03
2026/02/12 05:26:15 PM,24.2,55,57,119.2,231.3,08.57
2026/02/12 05:26:45 PM,16.7,55,57,121.2,230.9,09.07
2026/02/12 05:27:15 PM,17.5,56,56,121.4,230.9,09.06
2026/02/12 05:27:46 PM,22.7,55,57,119.8,230.8,00.54
2026/02/12 05:28:16 PM,31.8,55,56,121.7,231.2,09.16
2026/02/12 05:28:46 PM,16.9,55,57,119.8,231.2,09.11
2026/02/12 05:29:16 PM,21.5,56,57,120.2,231.4,08.54
2026/02/12 05:29:47 PM,21.2,57,55,121,231.3,09.05
2026/02/12 05:30:17 PM,7.7,57,56,122.7,230.9,09.12
2026/02/12 05:30:47 PM,33.3,55,57,120.9,231,09.04
2026/02/12 05:31:20 PM,16.9,58,57,122.5,231.5,09.03
2026/02/12 05:31:50 PM,18.8,57,55,121,231.1,09.04
2026/02/12 05:32:20 PM,23.1,55,58,119.2,231.6,00.54
2026/02/12 05:32:51 PM,20,59,55,123.2,231.2,09.12
2026/02/12 05:33:21 PM,25.4,54,56,121.2,231.6,09.04
2026/02/12 05:33:51 PM,7.6,58,55,121.8,231.2,09.08
2026/02/12 05:34:21 PM,22.7,58,56,121.6,231.7,09.06
2026/02/12 05:34:52 PM,38.5,57,55,126.2,231.5,09.45
2026/02/12 05:35:22 PM,16.9,58,57,126.7,231.6,09.25
2026/02/12 05:35:52 PM,18.8,58,57,127.6,231.7,09.22
2026/02/12 05:36:23 PM,24.2,59,56,121.5,231.9,09.05
2026/02/12 05:36:53 PM,31.8,56,58,124.9,231.6,09.21
2026/02/12 05:37:23 PM,23.1,59,58,125.4,231.9,09.22
2026/02/12 05:37:54 PM,18.2,58,56,121.5,231.6,09.06
2026/02/12 05:38:24 PM,13.8,57,56,119.8,231.7,09.16
2026/02/12 05:38:54 PM,23.1,55,57,122.4,231.9,08.59
2026/02/12 05:39:24 PM,17.2,55,57,125.6,231.6,09.24
2026/02/12 05:39:55 PM,13.8,59,57,126.9,231.4,09.29
2026/02/12 05:40:25 PM,12.3,57,56,121.8,231.1,09.08
2026/02/12 05:47:37 PM,33.8,55,56,121.2,231,09.06
2026/02/12 05:48:25 PM,13.8,58,58,126.9,231.5,09.29
2026/02/12 05:48:55 PM,22.7,55,57,121.2,231.6,09.04
2026/02/12 05:49:25 PM,16.7,54,58,121.2,232,09.04
2026/02/12 05:49:56 PM,21.2,58,55,122,231.3,09.08
2026/02/12 05:50:26 PM,27.7,53,58,122.7,231.9,09.07
2026/02/12 05:50:56 PM,15.4,57,56,119.3,231.2,08.57
2026/02/12 05:51:27 PM,12.3,58,57,122.4,231.7,00.55
2026/02/12 05:51:58 PM,24.2,55,58,125.7,232,09.19
2026/02/12 05:52:28 PM,30.2,59,56,121.8,231.7,09.08
2026/02/12 05:52:58 PM,28.1,56,55,123.6,230.5,09.05
2026/02/12 05:53:29 PM,42.4,56,57,123.8,231.3,09.16
2026/02/12 05:53:59 PM,29.2,58,58,120.9,230.9,09.05
2026/02/12 05:54:29 PM,23.1,58,57,123.3,230.9,09.15
2026/02/12 05:54:59 PM,16.9,55,56,122.8,231,09.12
2026/02/12 05:55:30 PM,13.6,58,57,124,231.4,00.54
2026/02/12 05:56:00 PM,20.9,54,55,120.5,230.9,09.01
2026/02/12 05:56:30 PM,16.4,57,57,119.3,231.5,09.03
2026/02/12 05:57:00 PM,10.6,58,55,123.4,231.2,09.06
2026/02/12 05:57:31 PM,15.4,54,58,122.5,231.2,09.11
2026/02/12 05:58:01 PM,45.3,57,58,128.7,230.9,09.38
2026/02/12 05:58:31 PM,13.6,58,56,123.3,231.3,09.15
2026/02/12 05:59:01 PM,16.9,58,56,125.1,230.9,09.22
2026/02/12 05:59:32 PM,20,56,59,129.7,231,09.27
2026/02/12 06:00:02 PM,49.3,57,59,131.5,231.2,09.37
2026/02/12 06:00:33 PM,25.8,58,57,122.7,231.6,09.43
2026/02/12 06:01:03 PM,13.6,58,58,122.5,231.1,09.12
2026/02/12 06:01:33 PM,38.1,59,57,122.2,231,00.55
2026/02/12 06:02:03 PM,23.1,58,58,119.8,231.2,08.59
2026/02/12 06:02:34 PM,24.2,57,58,121,231.3,09.09
2026/02/12 06:03:06 PM,9.2,55,56,122.9,231.7,09.13
2026/02/12 06:03:37 PM,60.3,58,57,130.6,231.7,09.48
2026/02/12 06:04:07 PM,86.2,56,60,124.6,231.9,09.18
2026/02/12 06:04:37 PM,32.3,54,59,126.7,231.4,09.28
2026/02/12 06:05:07 PM,18.2,59,55,125.9,230.7,09.26
2026/02/12 06:05:38 PM,34.4,56,55,126.4,231,09.03
2026/02/12 06:06:08 PM,58.5,60,57,124.8,231.3,09.03
2026/02/12 06:06:38 PM,16.7,60,56,120.7,231.1,09.11
2026/02/12 06:07:09 PM,53,58,58,121.8,230.9,09.08
2026/02/12 06:07:39 PM,22.7,55,56,121.9,230.7,09.09
2026/02/12 06:08:09 PM,19.7,57,57,120.9,230.8,09.05
2026/02/12 06:08:40 PM,21.2,58,56,121,230.4,09.07
2026/02/12 06:09:10 PM,10.8,57,57,118.9,230.9,09.17
2026/02/12 06:09:40 PM,15.6,58,56,122.9,230.5,09.09
2026/02/12 06:10:10 PM,35.4,60,56,123.1,230.9,00.55
2026/02/12 06:10:41 PM,13.2,58,56,120.8,230.5,09.07
2026/02/12 06:11:11 PM,26.2,56,60,125.9,230.9,09.26
2026/02/12 06:11:41 PM,20.3,58,58,127.6,230.5,09.34
2026/02/12 06:12:11 PM,16.7,58,57,121.4,231.2,09.06
2026/02/12 06:12:42 PM,13.6,57,56,124.4,230.8,00.56
2026/02/12 06:13:12 PM,20.3,57,59,124.7,230.8,09.23
2026/02/12 06:13:42 PM,13.6,59,58,120.1,231.1,09.02
2026/02/12 06:14:13 PM,25.8,58,57,122.1,231,00.55
2026/02/12 06:14:45 PM,39.1,57,57,128,230.7,09.35
2026/02/12 06:15:15 PM,31.2,56,59,124.5,231.1,00.58
2026/02/12 06:15:48 PM,25.8,55,59,121,231.2,09.15
2026/02/12 06:16:19 PM,26.2,59,57,121.6,231.2,09.07
2026/02/12 06:16:49 PM,33.3,58,58,121,231.5,09.04
2026/02/12 06:17:19 PM,24.2,56,58,123.3,231.2,09.14
2026/02/12 06:17:50 PM,10.6,59,55,122.1,231.4,09.09
2026/02/12 06:18:20 PM,21.5,57,57,122,231.1,08.55
2026/02/12 06:18:50 PM,7.8,57,58,122.5,231.5,09.05
2026/02/12 06:19:21 PM,16.9,58,57,121.3,230.6,09.05
2026/02/12 06:19:51 PM,13.8,57,54,123.6,230.4,09.17
2026/02/12 06:20:21 PM,25.8,56,58,123,230.9,09.14
2026/02/12 06:20:51 PM,13.8,57,55,121.5,231,09.07
2026/02/12 06:21:22 PM,13.8,55,58,122,230.8,09.09
2026/02/12 06:21:52 PM,29.2,56,59,124.8,231.2,00.57
2026/02/12 06:22:22 PM,37.9,58,57,127.5,231.3,09.42
2026/02/12 06:22:52 PM,18.5,53,59,122.3,231,09.07
2026/02/12 06:23:23 PM,13.6,57,57,120.7,231.2,09.04
2026/02/12 06:23:53 PM,33.3,56,59,123.8,231,09.17
2026/02/12 06:24:23 PM,20,55,58,121.3,231.1,09.06
2026/02/12 06:24:53 PM,44.6,56,57,128.1,231.1,09.34
2026/02/12 06:25:24 PM,27.3,60,58,126.6,231,09.29
2026/02/12 06:25:54 PM,43.9,56,56,125.9,231.4,09.19
2026/02/12 06:26:24 PM,42.4,56,59,127.7,231.6,09.27
2026/02/12 06:26:55 PM,17.2,57,59,127,231.6,09.29
2026/02/12 06:27:28 PM,6.1,58,56,121.1,231.6,09.04
2026/02/12 06:27:58 PM,26.2,57,56,122.5,231.2,09.09
2026/02/12 06:28:28 PM,18.8,59,58,122.5,231.3,09.02
2026/02/12 06:28:58 PM,18.2,54,57,120.2,231.5,09.09
2026/02/12 06:29:29 PM,21.2,58,57,120.6,231.2,09.04
2026/02/12 06:29:59 PM,18.2,57,55,122,231.1,09.09
2026/02/12 06:30:29 PM,25,57,56,123.9,231.4,09.17
2026/02/12 06:30:59 PM,58.5,59,56,121.9,231.3,09.08
2026/02/12 06:31:30 PM,31.3,59,56,124.1,231.5,09.14
2026/02/12 06:32:00 PM,6.1,58,57,123.7,231.7,00.54
2026/02/12 06:32:30 PM,27.7,58,55,120.6,231.7,09.12
2026/02/12 06:33:00 PM,35.8,55,56,122.8,231.1,09.12
2026/02/12 06:33:31 PM,16.2,58,57,119,231.4,08.55
2026/02/12 06:34:01 PM,20,59,55,121.2,231.6,09.05
2026/02/12 06:34:31 PM,18.5,55,57,121.2,231.4,09.05
2026/02/12 06:35:02 PM,34.4,59,57,123,231.6,09.19
2026/02/12 06:35:32 PM,22.7,58,57,119.7,231.5,09.34
2026/02/12 06:36:02 PM,26.2,55,56,124.9,231.3,09.19
2026/02/12 06:36:33 PM,24.2,56,59,121.8,231.4,09.07
2026/02/12 06:37:03 PM,41.5,59,56,122.4,231.4,00.55
2026/02/12 06:37:33 PM,26.9,57,59,130.6,231.5,09.44
2026/02/12 06:38:03 PM,7.7,55,59,120.9,231.5,09.03
2026/02/12 06:38:34 PM,19.7,59,56,121,231.4,09.04
2026/02/12 06:39:06 PM,16.7,58,58,121.7,231.1,09.07
2026/02/12 06:39:36 PM,16.9,58,58,121.2,231.1,09.16
2026/02/12 06:40:06 PM,12.3,55,59,122.9,231.2,00.55
2026/02/12 06:40:37 PM,13.6,58,56,119,231,08.56
2026/02/12 06:41:07 PM,12.3,58,55,119.9,231.9,08.59
2026/02/12 06:41:37 PM,10.6,58,56,119,232.1,08.55
2026/02/12 06:42:08 PM,37.9,57,56,123.5,231.9,09.03
2026/02/12 06:42:38 PM,33.3,54,57,122.4,231.4,09.08
2026/02/12 06:43:08 PM,6.2,54,57,122.3,231.8,09.14
2026/02/12 06:43:38 PM,18.5,58,56,121.3,231.2,08.58
2026/02/12 06:44:09 PM,21.5,58,58,121.5,231.6,09.06
2026/02/12 06:44:39 PM,45.5,57,55,122.9,231.9,09.12
2026/02/12 06:45:09 PM,43.1,56,57,127.3,231.3,09.32
2026/02/12 06:45:40 PM,27.7,57,55,125.9,231.6,09.15
2026/02/12 06:46:10 PM,18.5,58,56,127,231.6,08.59
2026/02/12 06:46:40 PM,21.9,53,59,121.4,231.9,09.05
2026/02/12 06:47:10 PM,18.5,54,56,123,231.6,08.57
2026/02/12 06:47:41 PM,27.7,56,59,122.2,232.1,09.07
2026/02/12 06:48:11 PM,19.7,55,56,121.9,232.3,09.05
2026/02/12 06:48:41 PM,12.3,57,57,121.1,232.4,09.02
2026/02/12 06:49:11 PM,15.2,58,56,123.4,232.2,09.12
2026/02/12 06:49:42 PM,24.2,54,56,121.8,231.9,09.14
2026/02/12 06:50:12 PM,53.7,58,57,126.6,231.9,09.27
2026/02/12 06:50:45 PM,73.4,57,56,126.2,232.4,09.24
2026/02/12 06:51:15 PM,23.4,58,57,120.5,232.1,09.14
2026/02/12 06:51:48 PM,25.8,57,55,123.3,232,09.15
2026/02/12 06:52:19 PM,59.1,55,59,123.7,231.9,09.14
2026/02/12 06:52:49 PM,18.2,58,57,119.9,232.3,08.58
2026/02/12 06:53:19 PM,10.8,55,58,119.8,232,08.58
2026/02/12 06:53:50 PM,16.9,58,57,126.9,232.4,09.27
2026/02/12 06:54:20 PM,15.4,58,56,123.3,232,09.19
2026/02/12 06:54:50 PM,21.2,55,58,123.7,232.1,09.13
2026/02/12 06:55:20 PM,22.7,57,56,123.9,231.6,09.11
2026/02/12 06:55:51 PM,20,57,58,122.6,232.2,09.09
2026/02/12 06:56:21 PM,21.5,57,56,121.6,232.3,09.05
2026/02/12 06:56:51 PM,17.5,59,57,128.8,232,09.36
2026/02/12 06:57:21 PM,35.4,55,58,124.1,232.2,09.16
2026/02/12 06:57:52 PM,57.1,57,58,131.5,232.4,09.19
2026/02/12 06:58:22 PM,46.9,59,58,126.6,231.9,09.28
2026/02/12 06:58:53 PM,47.7,58,58,127,232.3,09.28
2026/02/12 06:59:23 PM,45.6,55,57,120.4,232.5,00.54
2026/02/12 06:59:53 PM,13.6,58,56,121.6,232.4,09.05
2026/02/12 07:00:23 PM,15.2,58,57,122,232.4,09.07
2026/02/12 07:00:54 PM,9,55,59,122.1,231.7,09.02
2026/02/12 07:01:24 PM,12.1,58,57,120.7,231.9,08.56
2026/02/12 07:01:54 PM,16.7,54,59,121.6,232.2,09.01
2026/02/12 07:02:25 PM,31.9,59,57,122.9,232,09.11
2026/02/12 07:02:55 PM,30.8,57,58,122.5,231.8,00.55
2026/02/12 07:03:26 PM,13.6,55,59,120.6,232.1,09.06
2026/02/12 07:03:56 PM,23.1,56,56,120.7,232.1,09.01
2026/02/12 07:04:29 PM,17.9,56,58,121.5,231.9,09.05
2026/02/12 07:05:00 PM,9.2,57,58,122,232,09.04
2026/02/12 07:05:30 PM,14.9,55,58,120.8,232,09.07
2026/02/12 07:06:00 PM,36.9,58,56,121.8,231.5,08.58
2026/02/12 07:06:31 PM,21.5,58,55,121.3,231.8,09.05
2026/02/12 07:07:01 PM,58.5,58,56,127.3,232,00.57
2026/02/12 07:07:31 PM,27.9,58,56,123.6,232,09.14
2026/02/12 07:08:01 PM,27.7,56,58,119.9,231.9,08.59
2026/02/12 07:08:32 PM,12.1,55,58,121.1,232.2,09.05
2026/02/12 07:09:02 PM,10.8,55,58,121.2,232.3,09.08
2026/02/12 07:09:32 PM,31.2,57,58,127.1,232.2,00.57
2026/02/12 07:10:02 PM,13.4,55,58,121.7,232,00.56
2026/02/12 07:10:33 PM,13.6,57,55,121.6,232.2,09.05
2026/02/12 07:11:03 PM,12.3,54,58,119.9,231.7,08.59
2026/02/12 07:11:33 PM,11.9,54,58,122.9,232.1,09.11
2026/02/12 07:12:03 PM,29.2,55,56,123.6,232.2,09.01
2026/02/12 07:12:34 PM,13.8,54,58,119.2,232.4,09.07
2026/02/12 07:13:04 PM,9.1,54,58,120.1,231.9,09.03
2026/02/12 07:13:34 PM,16.9,53,58,119.8,231.9,09.06
2026/02/12 07:14:05 PM,20,55,58,121.4,232,09.05
2026/02/12 07:14:35 PM,17.9,54,58,119.1,232.4,08.54
2026/02/12 07:15:05 PM,32.3,57,58,123.8,232.2,09.14
2026/02/12 07:15:35 PM,10.6,57,57,120.2,232.1,00.55
2026/02/12 07:16:09 PM,12.1,57,55,121.3,232.3,09.04
2026/02/12 07:16:39 PM,26.9,56,56,120.2,232.1,08.59
2026/02/12 07:17:12 PM,12.3,54,57,122.2,232.1,00.55
2026/02/12 07:17:42 PM,13.6,55,57,117.5,232.3,09.01
2026/02/12 07:18:13 PM,21.2,57,55,121.2,232.3,09.03
2026/02/12 07:18:43 PM,9.4,54,56,121.2,232.3,09.03
2026/02/12 07:19:13 PM,15.2,57,56,119.8,232,08.58
2026/02/12 07:19:43 PM,29.2,56,57,121.1,232.5,09.03
2026/02/12 07:20:14 PM,16.4,54,57,119.2,232.7,08.58
2026/02/12 07:20:44 PM,4.6,55,56,121.2,232.1,09.06
2026/02/12 07:21:14 PM,18.2,57,56,121.9,232.7,08.56
2026/02/12 07:21:45 PM,28.6,55,56,128.2,232.7,09.32
2026/02/12 07:22:15 PM,7.5,57,56,124.1,232.5,09.14
2026/02/12 07:22:45 PM,30.3,55,57,124.2,232.5,09.15
2026/02/12 07:23:16 PM,18.8,54,57,121.7,232.8,09.01
2026/02/12 07:23:46 PM,20.9,57,56,120.2,233,08.56
2026/02/12 07:24:16 PM,29,57,58,125.6,233.4,09.22
2026/02/12 07:24:46 PM,41.5,58,58,127.2,233,09.33
2026/02/12 07:25:17 PM,21.5,57,58,125.7,232.4,09.21
2026/02/12 07:25:47 PM,7.6,58,55,119.6,232.8,08.55
2026/02/12 07:26:17 PM,25.8,56,56,119.7,232.9,08.55
2026/02/12 07:26:48 PM,23.1,57,56,122.4,233,09.07
2026/02/12 07:27:18 PM,14.1,59,57,120.2,232.9,09.19
2026/02/12 07:27:48 PM,24.2,57,56,120,232.9,08.58
